shell,test_distance,difference
PGPA102_305MM_AP_L3_8_BRAND,5000,-0.9116665952556446
PVPA020_152MM_AP_6CRH_MK4,5000,0.8905947034519857
PIPA076_457MM_AP_LAURIA,5000,0.890408087875616
PBPA125_457MM_MII_AP_BC,5000,0.890408087875616
PBPA993_457MM_AP_LAWRENCE,5000,0.890408087875616
PBPA082_457MM_MII_TEST,5000,0.890408087875616
PXPA084_HINDEN_H2019_AP,10000,0.8864048148741643
PUPA019_152MM_AP_BRISBANE,0,0.8795657752111996
PAPA127_356MM_AP_OKLAHOMA,10000,0.8670855449881332
PRPA144_457MM_AP_USHAKOV,15000,0.8586853543189887
PRPA080_457MM_AP,15000,0.8586853543189887
PIPA052_406MM_1940_AP_M_POLO,0,-0.8492561034932122
PIPA059_406MM_AP_G_VERDI,15000,0.8481441154474023
PFPA072_406MM_AP_CHAMPAGNE,25000,0.8403852223432873
PRPA142_380MM_AP_SEVASTOPOL,15000,0.8398874661904809
PBPA130_203MM_AP_HAMPSHIRE,5000,-0.8345564499605995
PGPA127_457MM_AP_PREUSSEN,10000,0.8216925418408794
PBPA112_133MM_AP_DIDO,0,-0.8213523240568343
PUPA018_133MM_AP_HECTOR,0,-0.8213523240568343
PJPA092_310MM_AP_AZUMAYA,10000,0.8212343956272239
PJPA088_310MM_AP_AZUMAYA,10000,0.8212343956272239
PJPA043_Shell_152mm_AP_C_Type_4,5000,0.8206191529323448
PSPA013_234MM_AP_6CRH,5000,-0.8197404465650093
PZPA046_133MM_MI_AP,0,-0.8161806158655804
PGPA108_150MM_AP_PSGR_L3_7_C25_AUSF_B,10000,-0.81338348020219
PFPA059_139MM_55_1924_AP,5000,0.8062231455442381
PFPA051_139MM_AP_TERRIBLE_1924,5000,0.8062231455442381
PFPA055_AP_TST_TERRIBLE,5000,0.8062231455442381
PJPA124_410MM_AP_IWAMI,10000,0.7938323847501261
PJPA108_410MM_AP_HIZEN,10000,0.7938323847501261
PRPA065_130MM_AP_KHABAROVSK,5000,0.7776837090188282
PRPA011_130MM_AP_PB_46_B2U,5000,0.7776837090188282
PXPA069_203MM_AP_PZ_SPR_GGR_L4_4,5000,-0.7774965385264121
PHPA011_203MM_AP_PZ_SPR_GGR_L4_4,5000,-0.7774965385264121
PGPA023_203MM_AP_PZ_SPR_GGR_L4_4,5000,-0.7774965385264121
PHPA024_203MM_AP_SPEIJK,5000,-0.7774965385264121
PGPA063_203MM_AP_P_O,5000,-0.7774965385264121
PIPA030_203MM_55_1924_AP,5000,-0.7748105533515237
PAPA129_Shell_406mm_AP_AP_Mk_5_Mod1,10000,0.7655234574319492
PRPA137_320MM_AP_NOVOROS,0,-0.7607405042711624
PIPA005_320MM_AP_Model1936,0,-0.7607405042711624
PIPA018_320MM_AP_GCESARE,0,-0.7607405042711624
PFPA034_340MM_45_1912_AP,5000,0.7580905489979584
PAPA050_152mm_AP_130lbs_Mk35,0,0.7580075579602941
PAPA099_152MM_AP_MONTPELIER,0,0.757977993785186
PAPA019_Shell_152mm_AP_AP_Mk_35,0,0.757977993785186
PAPA090_152MM_AP_BOISE,0,0.757977993785186
PVPA002_152MM_AP_NUEVE,0,0.757977993785186
PAPA150_152MM_AP_VALLEJO,0,0.7513558362820083
PBPA039_406MM_MI_IB_AP,10000,0.7513236499785858
PZPA022_152MM_HUANGHE_AP,5000,0.7497472835593433
PRPA115_152MM_B35_OCHAKOV,5000,0.7497472835593433
PRPA021_152MM_B35_KUTUZOV,5000,0.7497472835593433
PZPA023_152MM_B35_IRIAN,5000,0.7497472835593433
PRPA035_152MM_B35,5000,0.7497472835593433
PRPA089_152MM_AP_LAZO,5000,0.7497472835593433
PBPA121_381MM_AP_MKII_BC,5000,-0.7455742431856871
PXPA081_HENRI_H2019_AP,10000,0.7442579323578613
PVPA014_381MM_AP_ATLANTICO,5000,0.7427642892559039
PBPA072_381MM_AP_VANGUARD,5000,0.7427642892559039
PRPA092_130MM_AP_NEUSTR,5000,0.7399389743388829
PRPA057_130MM_AP_PB_42_SM21,5000,0.7399389743388829
PRPA190_130MM_AP_PB_42_R10,5000,0.7399389743388829
PZPA063_130MM_AP_LUSHUN,5000,0.7399389743388829
PRPA194_130MM_AP_PB_42,5000,0.7399389743388829
PZPA042_130MM_AP_DALIAN,5000,0.7399389743388829
PRPA140_130MM_AP_PB_42_SM21_T11,5000,0.7399389743388829
PRPA102_130MM_AP_SMOLENSK,5000,0.7399389743388829
PXPA048_Shell_155mm_AP_APC_Type_91,5000,0.7287058796275003
PJPA133_155MM_50_AP_CL,5000,0.7287058796275003
PJPA025_Shell_155mm_AP_APC_Type_91,5000,0.7287058796275003
PWPA025_152MM_AP_RAGNAR,5000,-0.7215028672113433
PHPA013_152MM_AP_BOFORS,5000,-0.7215028672113433
PHPA015_152MM_AP_DE_ZEVEN,5000,-0.7215028672113433
PVPA036_152MM_AP_GRAU,5000,-0.7215028672113433
PGPA087_380MM_AP_SIEGFRIED,5000,-0.7182004540150722
PGPA098_380MM_AP_L_4_4_B_POMMERN,5000,-0.7182004540150722
PGPA048_380MM_AP_APC_L_4_4_B,5000,-0.7182004540150722
PGPA001_380mm_AP_APC_L_4_4,5000,-0.7182004540150722
PBPA039_406MM_MI_IB_AP,5000,-0.7168016502365426
PAPA059_Shell_406mm_AP_AP_Mk_5,0,-0.7161489677357857
PAPA135_406MM_AP_CONSTELLATION,0,-0.7161489677357857
PAPA097_406MM_AP_WVIRGINIA,0,-0.7161489677357857
PAPA156_406MM_AP_WVIRGINIA_44,0,-0.7124022294254462
PFPA081_240MM_55_AP_T11,5000,0.7062118624385549
PFPA023_240MM_55_AP,5000,0.7062118624385549
PXPA089_REPUBLIQ_H2019_AP,5000,0.7020281725977684
PFPA038_431MM_50_1939_AP,5000,0.7020281725977684
PFPA090_431MM_50_1939_AP_T11,5000,0.7020281725977684
PXPA041_431MM_50_1939_AP,5000,0.7020281725977684
PFPA057_130MM_AP_SIROCCO,0,-0.7013737488315019
PFPA028_130MM_40_1919_AP,0,-0.7013737488315019
PGPA020_150MM_AP_PSGR_L3_7_C25,5000,-0.6935415492214769
PGPA141_150MM_AP_LEIPZIG,5000,-0.6935415492214769
PRPA067_150MM_AP_MAKAROV,5000,-0.6935415492214769
PGPA114_150MM_AP_WEIMAR,5000,-0.6935415492214658
PGPA143_105MM_AP_Z_42,5000,0.678338775387477
PZPA056_457MM_AP,30000,-0.6767936391426921
PGPA036_380MM_AP_PZ_GR_L3_5,5000,-0.6708192361824739
PIPA004_152MM_53_AP_EARLY_DUCA,5000,-0.6699608353818332
PWPA043_152MM_53_AP_ELLI,5000,-0.6699608353818332
PZPA034_380MM_AP_WUIJING,0,-0.6693149615660365
PFPA046_380MM_AP_GASCOGNE,0,-0.6693149615660365
PFPA036_380MM_45_1935_AP,0,-0.6693149615660365
PFPA075_380MM_AP_FLANDRE,0,-0.6693149615660365
PFPA049_380MM_AP_JBART,0,-0.6693149615660365
PFPA052_380MM_BOURGOGNE_AP,0,-0.6693149615660365
PAPA037_Shell_203mm_AP_AP_260lbs,5000,0.6673974467986676
PRPA149_254MM_55_AP_T11,5000,0.6672496247945192
PIPA029_152MM_53_AP_1926,5000,0.6609600499446922
PVPA022_152MM_53_AP_1926,5000,0.6609600499446922
PXPA014_120MM_AP_HELLSINK,5000,0.6540076633262615
PJPA023_Shell_120mm_AP_C_Type_0,5000,0.6540076633262615
PFPA092_203MM_AP_DUPLEIX,0,-0.6509425364446542
PXPA062_203MM_50_1924_AP,0,-0.6509425364446542
PFPA019_203MM_50_1924_AP,0,-0.6509425364446542
PSPA013_234MM_AP_6CRH,10000,0.6504461292956565
PSPA006_254MM_AP_IT,10000,-0.6469864746412757
PAPA129_Shell_406mm_AP_AP_Mk_5_Mod1,5000,-0.6453976061035704
PXPA017_152MM_AP_MK5,0,0.6432409799838057
PBPA017_152MM_AP_MK5,0,0.6432409799838057
PBPA099_152MM_AP_TIGER59,0,0.6432409799838057
PBPA113_152MM_AP_MK5_T11,0,0.6432409799838057
PFPA065_127MM_54_1948_AP_MG,0,-0.639526158668402
PHPA004_240MM_55_AP,5000,-0.636587916951159
PFPA070_127MM_AP_MARCEAU,0,-0.6307420077905634
PJPA048_200mm_AP_APC_Type_5,5000,-0.6242173399625961
PGPA071_128MM_AP_C41,5000,0.6221029525007582
PXPA025_128MM_AP_C41,5000,0.6221029525007582
PAPA097_406MM_AP_WVIRGINIA,5000,0.6118773776730313
PAPA059_Shell_406mm_AP_AP_Mk_5,5000,0.6118773776730313
PAPA135_406MM_AP_CONSTELLATION,5000,0.6118773776730313
PRPA079_406MM_AP_MOD1937,5000,0.6083458957916843
PRPA106_406MM_AP_BORODINO,5000,0.6083458957916843
PBPA981_406MM_AP_T10,5000,0.6083458957916843
PRPA127_406MM_AP_KIM,5000,0.6083458957916843
PXPA006_305MM_AP_RASPUTIN,0,0.6026632281418864
PRPA070_305_AP_REV,0,0.6026632281418864
PRPA015_305_AP_1911,0,0.6026632281418864
PFPA072_406MM_AP_CHAMPAGNE,15000,-0.575939110702739
PGPA045_305MM_AP_PZ_GR_L4_9,5000,-0.5683642294201929
PAPA127_356MM_AP_OKLAHOMA,5000,-0.5672154816471098
PGPA041_406MM_AP_PZ_GR_L4_4_AUSF_B,15000,-0.5654441584035719
PGPA118_420MM_AP_L_50,10000,-0.563184598797728
PRPA097_406MM_AP_B37,30000,0.5621193304203187
PBPA121_381MM_AP_MKII_BC,10000,0.5518311029645062
PJPA108_410MM_AP_HIZEN,5000,-0.5509960629778266
PJPA124_410MM_AP_IWAMI,5000,-0.5509960629778266
PGPA109_150MM_AP_PSGR_L3_7_C25_AUSF_C,5000,-0.5504875244678353
PBPA072_381MM_AP_VANGUARD,0,-0.5486015216269569
PVPA014_381MM_AP_ATLANTICO,0,-0.5486015216269569
PGPA133_305MM_AP_L3_8_MECK,10000,0.5431181149970099
PGPA090_305MM_AP_L3_8_ODIN,10000,0.5431181149970099
PGPA102_305MM_AP_L3_8_BRAND,10000,0.5431181149970099
PGPA135_210MM_AP_T11,5000,-0.5284131204327247
PWPA004_305MM_AP_VIRIBUS,0,-0.5274448596228387
PIPA024_120MM_50_1909_AP,5000,0.5147603557352998
PXPA078_305MM_AP_ALASKA_H2019,20000,0.5117801330410732
PHPA005_283MM_AP_PZ_GR,10000,0.5084039880145941
PGPA054_283MM_AP_SCHARNHORST,10000,0.5084039880145497
PRPA109_220MM_AP_B43,5000,-0.4948014098478559
PZPA015_105MM_AP_PSGR,0,0.48713957337858105
PGPA007_105MM_AP_PSGR,0,0.48713957337858105
PJPA110_356MM_AP_ISE,5000,0.47734582744567433
PJPA112_356MM_AP_HYUGA,5000,0.47734582744567433
PJPA626_356MM_AP_ISE,5000,0.47734582744567433
PJPA616_356MM_AP_ISE,5000,0.47734582744567433
PJPA115_AP_HIEI,5000,0.47734582744567433
PJPA001_Shell_356mm_AP_APC_Type_91,5000,0.47734582744567433
PRPA097_406MM_AP_B37,20000,-0.47430926193066103
PXPA041_431MM_50_1939_AP,0,-0.4712985829293137
PFPA038_431MM_50_1939_AP,0,-0.4712985829293137
PFPA090_431MM_50_1939_AP_T11,0,-0.4712985829293137
PXPA089_REPUBLIQ_H2019_AP,0,-0.4712985829293137
PAPA128_Shell_406mm_AP_AP_Mk_8_Mod1,0,0.46955626402642725
PWPA046_150MM_AP_JAGER,5000,0.46695348280942905
PRPA149_254MM_55_AP_T11,0,-0.4583224862873214
PFPA049_380MM_AP_JBART,5000,0.44221228207275143
PFPA036_380MM_45_1935_AP,5000,0.44221228207275143
PFPA052_380MM_BOURGOGNE_AP,5000,0.44221228207275143
PFPA075_380MM_AP_FLANDRE,5000,0.44221228207275143
PFPA046_380MM_AP_GASCOGNE,5000,0.44221228207275143
PZPA034_380MM_AP_WUIJING,5000,0.44221228207275143
PAPA054_Shell_305mm_AP_AP_Mk15,10000,0.43314979613615634
PAPA055_305mm_AP_AP_870lbs,10000,0.43314979613613414
PGPA001_380mm_AP_APC_L_4_4,10000,0.4304047904762909
PGPA048_380MM_AP_APC_L_4_4_B,10000,0.4304047904762909
PGPA087_380MM_AP_SIEGFRIED,10000,0.4304047904762909
PGPA098_380MM_AP_L_4_4_B_POMMERN,10000,0.4304047904762909
PJPA092_310MM_AP_AZUMAYA,5000,-0.4172484598502946
PJPA088_310MM_AP_AZUMAYA,5000,-0.4172484598502946
PVPA030_152MM_AP_100LBS,5000,0.4168316027577168
PSPA010_152MM_AP_100LBS,5000,0.4168316027577168
PBPA053_381MM_AP_MKXXIIB_C,0,0.416393049783359
PBPA103_381MM_AP_REPULSE,0,0.416393049783359
PBPA024_381MM_AP_HOOD,0,0.416393049783359
PBPA044_406MM_MIV_AP,0,0.41409701528696274
PBPA129_406MM_MIV_AP_BC,0,0.41409701528696274
PBPA054_381MM_AP_MKII,5000,0.4133948609736926
PUPA014_381MM_AP_YUKON,5000,0.4133948609736926
PBPA002_381mm_AP_APC_MarkXXIIb,0,0.40947195967671046
PBPA119_381MM_AP_MKXXIIB_BC,0,0.4093860236203728
PBPA133_381MM_AP_RENOWN,0,0.4093860236203728
PRPA188_305MM_AP_STALINGRAD_2,5000,-0.39859616349801064
PRPA082_305MM_AP_STALINGRAD,5000,-0.39859616349801064
PRPA036_220_AP_B_23,5000,-0.39773310661764816
PAPA066_SHELL_356MM_AP_MK_16_TEXAS,5000,0.3938806347833612
PAPA035_Shell_356mm_AP_AP_Mk_16,5000,0.3938806347833612
PAPA062_SHELL_356MM_AP_MK_16_ARIZONA,5000,0.3938806347833612
PGPA079_150MM_AP_Z39,5000,0.39378103196283654
PGPA067_150MM_AP_PSGR_L4_5,5000,0.39378103196283654
PGPA120_150MM_AP_SCHONBERG,5000,0.39378103196283654
PRPA104_356MM_AP_1938_POLTAVA,5000,0.3854976511306063
PJPA050_305mm_AP_APC_Mark_VI,5000,0.3854609638486828
PIPA009_152MM_55_AP_ABRUZZI,5000,0.3848352139900868
PBPA075_305MM_AP_DREAD,5000,-0.3759864779478206
PVPA008_305MM_MX_AP_JANEIRO,5000,-0.3759864779478206
PBPA028_305MM_MX_AP,5000,-0.3759864779478206
PBPA098_305MM_AP_AGINCOURT,5000,-0.3759864779478206
PBPA115_305MM_MX_AP_BC,5000,-0.3759864779478206
PRPA076_406MM_AP_MOD1914,0,-0.3722837583839289
PGPA032_305MM_AP_PZ_GR_L3_4,5000,-0.3699795731838651
PGPA139_305MM_AP_A_SCHRODER,5000,-0.3699795731838651
PGPA061_305MM_AP_KA,5000,-0.3699795731838651
PGPA118_420MM_AP_L_50,15000,0.36262564572024925
PJPA999_Useless_AP_Special,10000,0.35392234581845816
PBPA013_152MM_AP_4CRH_SC,5000,-0.3486815605019955
PJPA086_152MM_AP_YAHAGI,5000,0.3468080849527322
PJPA135_152MM_AP_CL,5000,0.3468080849527322
PJPA033_Shell_305mm_AP_APC_41_year_Type,5000,-0.34290147283063677
PRPA117_180_AP_B_32_S_MIKOYAN,0,0.3422463911043616
PFPA042_340MM_45_1930_AP,5000,0.34168669817975506
PBPA101_127MM_AP_DRUID,10000,0.3346217707302035
PFPA087_305MM_45_1910_AP_TOULON,5000,-0.3309071879981751
PGPA041_406MM_AP_PZ_GR_L4_4_AUSF_B,20000,0.32249500168668455
PFPA074_330MM_AP_STRASBOURG,5000,-0.3217123393248311
PFPA086_330MM_AP_M1935,5000,-0.3217123393248311
PFPA001_330MM_AP_D,5000,-0.3217123393248311
PAPA061_SHELL_152MM_AP_SC_MK_27_MOD_5,5000,-0.3146944935962237
PGPA106_128MM_AP_ZF6,5000,-0.3132889485980339
PRPA006_Shell_152mm_AP_SC_Mk_27_Mod_2,5000,-0.30616021025789975
PRPA106_406MM_AP_BORODINO,0,-0.30561849376046224
PBPA981_406MM_AP_T10,0,-0.30561849376046224
PRPA127_406MM_AP_KIM,0,-0.30561849376046224
PRPA079_406MM_AP_MOD1937,0,-0.30561849376046224
PZPA032_100MM_AP_FEN_YANG,0,-0.2991607359974058
PZPA038_100MM_AP_WH_ORK,0,-0.2991607359974058
PFPA083_305MM_AP_1931,5000,-0.29848162784166243
PFPA078_305MM_AP_CARNOT,5000,-0.29848162784166243
PBPA134_234MM_AP_MONMOUTH,5000,0.2907991420448397
PBPA991_234MM_AP_CYCLOPS,5000,0.2907991420448397
PBPA084_234MM_AP_6CRH,5000,0.2907991420448397
PBPA108_234MM_AP_GIBRALTAR,5000,0.2907991420448397
PBPA092_234MM_AP_CHESHIRE,5000,0.2907991420448397
PIPA055_254MM_AP_NAPOLI,10000,-0.28689734973537107
PRPA009_102MM_AP_1915,0,-0.28575208428934795
PJPA102_150MM_55_AP_C28_HAREKAZE_2,5000,-0.2701479105703175
PRPA128_406MM_AP_V_I_LENIN,0,0.2634200336057546
PRPA094_406MM_AP_LENIN,0,0.2634200336057546
PBPA066_102MM_AP_38LBS,0,-0.26178772992712096
PRPA098_406MM_AP_MOD1914BIS,0,0.2612883294183854
PHPA009_150MM_AP_BOFORS,5000,-0.24807922197828125
PHPA022_150MM_AP_TROMP,5000,-0.24807922197828125
PSPA015_203MM_53_1927_AP,5000,-0.24116378806559036
PIPA035_203MM_53_1927_AP,5000,-0.24116378806559036
PIPA039_203MM_53_AP_GORIZIA,5000,-0.24116378806559036
PRPA119_180_AP_BAGRATION,0,0.23159737532016944
PGPA100_150MM_AP_L3_8_MUNCHEN,5000,0.23157865543408374
PGPA056_283MM_AP_PZ_GR_L3_2,5000,-0.22532683994779257
PXPA002_283MM_AP_HYDE,5000,-0.22532683994779257
PFPA072_406MM_AP_CHAMPAGNE,20000,0.2080701455031253
PJPA077_100MM_AP_HAREKAZE,5000,0.20710367342329228
PJPA063_100MM_AP_C_TYPE_98_MG,5000,0.20710367342329228
PRPA073_356MM_AP_1911,0,-0.2038702069989795
PJPA038_Shell_203mm_AP_AP_Type_92,0,0.20035120852188726
PJPA090_AP_TST_ZAO,0,0.20035120852188726
PXPA038_Shell_203mm_AP_AP_Type_92,0,0.20035120852188726
PRPA037_180_AP_B_32_S,0,0.191774834238867
PIPA012_381MM_50_AP_ROMA,5000,0.15514854699476555
PIPA045_381MM_50_AP,5000,0.15514854699476555
PWPA023_120MM_AP_ORKAN,0,0.15173570635413913
PBPA068_120MM_SAP_62LBS,0,0.15173570635413913
PGPA137_350MM_AP_ANHALT,15000,-0.15070964039204382
PBPA059_356MM_AP_DUKE,0,0.1396783592602091
PBPA043_356MM_MVII_MVIIB_AP,0,0.1396783592602091
PBPA110_356MM_AP_MARLB,0,0.1396783592602091
PJPA005_Shell_410mm_AP_APC_Type_91,5000,-0.12829866436472326
PJPA080_Shell_410mm_AP_KII,5000,-0.12829866436472326
PJPA071_410MM_AP_ASHITAKA,5000,-0.12829866436472326
PJPA104_410MM_AP_ASAMA,5000,-0.12829866436472326
PGPA127_457MM_AP_PREUSSEN,5000,-0.12818067846704917
PRPA111_152MM_AP_MK2,5000,0.12576615256143509
PRPA097_406MM_AP_B37,25000,0.12476752876591224
PAPA001_Shell_203mm_AP_AP_Mk_19,5000,-0.11791581374207549
PAPA093_203MM_AP_WICHITA,5000,-0.11791581374207549
PAPA121_203MM_AP_ANCHORAGE,5000,-0.11791581374207549
PAPA064_SHELL_203MM_AP_INDIANAPOLIS,5000,-0.11791581374207549
PRPA113_180MM_AP_CM_48,5000,-0.11788908173260282
PGPA093_305MM_AP_L3_8_AEGIR,10000,-0.11636706558770804
PAPA025_Shell_305mm_AP_AP,5000,-0.11345483868967499
PRPA202_152MM_AP_POZHARSKY,5000,-0.1053655823516686
PVPA018_152MM_AP_130LBS_MK35,0,0.10422676225152472
PBPA033_343MM_MV_IA_AP,0,-0.09971907314371142
PBPA082_457MM_MII_TEST,0,-0.09918947377554055
PBPA125_457MM_MII_AP_BC,0,-0.09918947377554055
PIPA076_457MM_AP_LAURIA,0,-0.09918947377554055
PBPA993_457MM_AP_LAWRENCE,0,-0.09918947377554055
PJPA041_76mm_AP_Type_0,0,-0.09800992160903244
PXPA037_406MM_AP_PZ_GR_L4_4,5000,0.09165516391074213
PGPA038_406MM_AP_PZ_GR_L4_4,5000,0.09165516391074213
PGPA131_406MM_AP_KURFURST,5000,0.09165516391074213
PGPA145_283MM_AP_SCHILL,10000,-0.08882005810132432
PGPA075_283MM_AP_GRAF,10000,-0.08882005810132432
PFPA004_138MM_40_1923_AP,0,0.0804982305996127
PFPA030_138MM_AP_AIGLE,0,0.0804982305996127
PBPA031_343MM_MV_IIA_AP,5000,0.0774181984114719
PBPA117_343MM_MV_AP_BC,5000,0.0774181984114719
PGPA014_105MM_AP_SAP_PZ_GR,0,-0.06756002415161388
PGPA028_105MM_AP_EMDEN,0,-0.06756002415160278
PRPA123_220MM_AP_B44,0,0.06657866164305748
PRPA901_220MM_AP_PETROZ,0,0.06657866164305748
PIPA052_406MM_1940_AP_M_POLO,5000,0.06338403150427663
PSPA005_135MM_AP_BAZAN_IT,5000,0.06241542149731938
PAPA148_127MM_AP_S_DIEGO,5000,0.06015532453604866
PBPA090_190MM_AP_200LBS,5000,-0.05637102737222621
PBPA123_419MM_MII_AP_BC,0,0.056139386862286145
PBPA127_419MM_AP_COLLINGWOOD,0,0.056139386862286145
PBPA139_419MM_MII_AP_T11,0,0.056139386862286145
PBPA051_419MM_MII_AP,0,0.056139386862286145
PAPA125_356MM_AP_FLORIDA,15000,-0.053208861216225145
PBPA106_508MM_AP_INCOMPARABLE,0,-0.05144944488347791
PZPA028_410mm_AP_IZUMO_CN,10000,0.045031820615681895
PJPA053_410mm_AP_APC_Type_91,10000,0.045031820615681895
PJPA137_410MM_AP_DAISEN,10000,0.045031820615681895
PRPA040_130_AP_P_1911,0,-0.04393015707945258
PJPA035_Shell_356mm_AP_AP_Type_5,5000,-0.04270660670030457
PBPA087_203MM_AP_LONDON,5000,-0.03541066292344075
PSPA022_203MM_50_AP,5000,-0.03541066292344075
PBPA079_203MM_AP_EXETER,5000,-0.03541066292344075
PJPA069_410MM_AP_MUTSU,5000,0.03377393597259193
PRPA142_380MM_AP_SEVASTOPOL,10000,-0.03376517705022675
PIPA059_406MM_AP_G_VERDI,10000,-0.033266835845202625
PRPA086_305MM_AP_KRON,5000,0.024088281985124027
PBPA086_203MM_AP_256LBS,5000,0.020170518241480195
PBPA137_203MM_AP_NOTTINGHAM,5000,0.020170518241480195
PSPA024_203MM_AP_NUMANCIA,5000,0.020170518241480195
PGPA116_483MM_AP_HANNOVER,5000,-0.01779828345718215
PAPA119_356MM_AP_MK16_CALIFORNIA,5000,-0.011213992061198663
PAPA006_Shell_356mm_AP_AP_Mk_16,5000,-0.011213992061198663
PRPA144_457MM_AP_USHAKOV,10000,-0.011148551905948434
PRPA080_457MM_AP,10000,-0.011148551905948434
PGPA052_420MM_AP_APC_L_4_6,0,-0.003414672333923452
PGPA129_420MM_AP_KURFURST,0,-0.003414672333923452
PXPA027_420MM_AP_APC_L_4_6,0,-0.003414672333923452
PXPA091_YAMATO_H2019_AP,5000,0.0013713666135339864
PJPA017_Shell_460mm_AP_APC_Type_91,5000,0.0013713666135339864
PAPA001_Shell_203mm_AP_AP_Mk_19,25000,
PAPA001_Shell_203mm_AP_AP_Mk_19,30000,
PAPA004_Shell_127mm_AP_SC_Mk_38,20000,
PAPA004_Shell_127mm_AP_SC_Mk_38,25000,
PAPA004_Shell_127mm_AP_SC_Mk_38,30000,
PAPA011_Shell_406mm_AP_AP_Mk_8,30000,
PAPA012_Shell_203mm_AP_AP_Mk_21,25000,
PAPA012_Shell_203mm_AP_AP_Mk_21,30000,
PAPA019_Shell_152mm_AP_AP_Mk_35,25000,
PAPA019_Shell_152mm_AP_AP_Mk_35,30000,
PAPA021_Shell_127mm_AP_AP,20000,
PAPA021_Shell_127mm_AP_AP,25000,
PAPA021_Shell_127mm_AP_AP,30000,
PAPA023_Shell_76mm_AP_AP_Mk_29,15000,
PAPA023_Shell_76mm_AP_AP_Mk_29,20000,
PAPA023_Shell_76mm_AP_AP_Mk_29,25000,
PAPA023_Shell_76mm_AP_AP_Mk_29,30000,
PAPA025_Shell_305mm_AP_AP,30000,
PAPA027_Shell_152mm_AP_AP_105lbs,20000,
PAPA027_Shell_152mm_AP_AP_105lbs,25000,
PAPA027_Shell_152mm_AP_AP_105lbs,30000,
PAPA033_Shell_102mm_AP_SC_Mk_16,20000,
PAPA033_Shell_102mm_AP_SC_Mk_16,25000,
PAPA033_Shell_102mm_AP_SC_Mk_16,30000,
PAPA035_Shell_356mm_AP_AP_Mk_16,30000,
PAPA037_Shell_203mm_AP_AP_260lbs,25000,
PAPA037_Shell_203mm_AP_AP_260lbs,30000,
PAPA043_Shell_127_AP_C_Mk_15,20000,
PAPA043_Shell_127_AP_C_Mk_15,25000,
PAPA043_Shell_127_AP_C_Mk_15,30000,
PAPA050_152mm_AP_130lbs_Mk35,25000,
PAPA050_152mm_AP_130lbs_Mk35,30000,
PAPA059_Shell_406mm_AP_AP_Mk_5,30000,
PAPA061_SHELL_152MM_AP_SC_MK_27_MOD_5,25000,
PAPA061_SHELL_152MM_AP_SC_MK_27_MOD_5,30000,
PAPA062_SHELL_356MM_AP_MK_16_ARIZONA,30000,
PAPA064_SHELL_203MM_AP_INDIANAPOLIS,25000,
PAPA064_SHELL_203MM_AP_INDIANAPOLIS,30000,
PAPA066_SHELL_356MM_AP_MK_16_TEXAS,30000,
PAPA068_127MM_AP_FLINT,20000,
PAPA068_127MM_AP_FLINT,25000,
PAPA068_127MM_AP_FLINT,30000,
PAPA070_127MM_AP_BLACK,20000,
PAPA070_127MM_AP_BLACK,25000,
PAPA070_127MM_AP_BLACK,30000,
PAPA074_406MM_AP_ALABAMA,30000,
PAPA076_406MM_AP_ALABAMA,30000,
PAPA078_127MM_AP_KIDD,20000,
PAPA078_127MM_AP_KIDD,25000,
PAPA078_127MM_AP_KIDD,30000,
PAPA080_406MM_AP_MASS,30000,
PAPA086_127MM_AP_MONAGHAN,20000,
PAPA086_127MM_AP_MONAGHAN,25000,
PAPA086_127MM_AP_MONAGHAN,30000,
PAPA088_305MM_AP_ALASKA_MK18M1,30000,
PAPA090_152MM_AP_BOISE,25000,
PAPA090_152MM_AP_BOISE,30000,
PAPA093_203MM_AP_WICHITA,25000,
PAPA093_203MM_AP_WICHITA,30000,
PAPA095_152MM_AP_CHARLSTON,20000,
PAPA095_152MM_AP_CHARLSTON,25000,
PAPA095_152MM_AP_CHARLSTON,30000,
PAPA097_406MM_AP_WVIRGINIA,30000,
PAPA099_152MM_AP_MONTPELIER,25000,
PAPA099_152MM_AP_MONTPELIER,30000,
PAPA109_127MM_AP_BENHAM,20000,
PAPA109_127MM_AP_BENHAM,25000,
PAPA109_127MM_AP_BENHAM,30000,
PAPA110_127MM_AP_HILL,20000,
PAPA110_127MM_AP_HILL,25000,
PAPA110_127MM_AP_HILL,30000,
PAPA113_127mm_AP_SOMERS,20000,
PAPA113_127mm_AP_SOMERS,25000,
PAPA113_127mm_AP_SOMERS,30000,
PAPA117_305MM_AP_P_RICO_MK18M1,30000,
PAPA121_203MM_AP_ANCHORAGE,25000,
PAPA121_203MM_AP_ANCHORAGE,30000,
PAPA123_457MM_AP_18_47_B1,30000,
PAPA127_356MM_AP_OKLAHOMA,30000,
PAPA128_Shell_406mm_AP_AP_Mk_8_Mod1,30000,
PAPA129_Shell_406mm_AP_AP_Mk_5_Mod1,30000,
PAPA133_406MM_AP_ALABAMA_VL,30000,
PAPA135_406MM_AP_CONSTELLATION,30000,
PAPA137_305MM_AP_CONGRESS,30000,
PAPA139_203MM_AP_ROCHESTER,25000,
PAPA139_203MM_AP_ROCHESTER,30000,
PAPA141_406MM_AP_KEARSARGE,30000,
PAPA143_203MM_AP_TULSA,25000,
PAPA143_203MM_AP_TULSA,30000,
